"","Latitude","Longitude","Depth","MagType","Magnitude","class","Region_Arica_Parinacota","Region_Tarapaca","Region_Antofagasta","Region_Atacama","Region_Coquimbo","Region_Valparaiso","Region_Metropolitana_Santiago","Region_Libertador_General_OHiggins","Region_Maule","Region_Nuble","Region_Biobio","Region_Araucania","Region_Rios","Region_Lagos","Region_Aysen_General_Carlos_Ibanez","Region_Magallanes_Antartica"
"7686",-19.8747,-71.0309,20.8,"mb",4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7687",-20.1525,-70.5365,13.8,"mb",4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7688",-19.6121,-70.71,11.5,"mb",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7689",-20.1597,-70.6425,27.9,"mb",4.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7690",-20.5798,-70.9513,7.7,"mb",4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7691",-20.5729,-70.9705,12.8,"mb",4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7692",-20.6075,-70.5337,19.3,"MW",6.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7693",-20.6857,-70.6814,16.1,"mb",4.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7694",-20.6212,-70.9292,35,"mb",4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7695",-20.6103,-70.7508,17.4,"mb",4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7696",-19.1938,-70.8208,14.5,"mb",4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7697",-22.15,-70.322,62.6,"mb",4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7698",-20.1799,-70.7868,24,"mb",4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7699",-20.6229,-70.6604,23.8,"mb",4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7700",-20.4265,-70.9701,2.4,"mb",4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7701",-19.8866,-70.9626,6.6,"mb",4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7702",-19.9379,-71.0575,6.7,"mb",4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7703",-20.0452,-71.001,25.1,"MW",5.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7704",-31.4707,-70.5491,99.5,"MW",5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7705",-20.6399,-70.7682,11.4,"mb",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7706",-20.1307,-70.4517,29.7,"mb",4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7707",-20.6024,-70.4558,4.8,"mb",4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7708",-19.8032,-71.0879,14.4,"mb",4.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7709",-19.9117,-70.8664,7.6,"MW",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7710",-20.4892,-71.081,11.9,"mb",4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7711",-20.4511,-70.7803,9.3,"MW",4.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7712",-19.524,-71.1167,22,"mb",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7713",-19.4721,-69.1469,105,"mb",4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7714",-19.9283,-70.9336,1.5,"mb",4.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7715",-20.0333,-70.8215,23.5,"mb",5.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7716",-16.5394,-74.0372,30,"mb",4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7717",-20.6389,-70.8297,5.5,"mb",4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7718",-16.5003,-74.0394,30,"mb",4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7719",-20.4918,-70.7024,11.8,"mb",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7720",-20.4443,-70.6483,15.7,"mb",4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7721",-20.3414,-70.0469,47.5,"mb",4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7722",-20.1414,-70.5203,28.4,"MW",5.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7723",-19.9952,-70.907,15.2,"mb",4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7724",-19.7174,-70.9268,23.6,"mb",4.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7725",-19.9475,-71.0123,8.5,"mb",4.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7726",-19.9328,-71.0441,38.5,"mb",4.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7727",-32.7121,-71.3896,40.1,"MW",5.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7728",-24.1703,-82.3712,10,"mb",4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7729",-19.6598,-70.9876,19.5,"mb",4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7730",-20.7133,-70.7007,22.7,"MW",5.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7731",-20.6248,-70.7641,15.9,"mb",5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7732",-20.5255,-70.9147,38.6,"mb",4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7733",-20.6214,-70.7229,15.1,"mb",4.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7734",-20.1483,-70.5042,38.8,"MW",5.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7735",-20.0541,-70.8767,10.3,"mb",4.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7736",-20.2578,-70.3234,37.6,"mb",4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7737",-19.8612,-70.851,20.5,"MW",4.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7738",-20.2754,-70.0496,48.7,"mb",4.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7739",-20.5877,-70.9959,4.5,"mb",4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7740",-19.268,-70.895,9,"mb",4.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7741",-33.2407,-69.5856,0.3,"mb",4.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"7742",-20.3273,-70.8788,10,"mb",4.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7743",-20.5725,-70.7958,3.8,"mb",4.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7744",-20.3576,-70.8552,12.4,"MW",5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7745",-16.8536,-71.2758,100,"mb",4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7746",-19.7331,-70.5373,26.3,"mb",4.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7747",-20.6983,-70.9866,11.8,"mb",4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7748",-20.5769,-70.6775,7.9,"mb",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7749",-20.1624,-70.9829,10.7,"mb",4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7750",-19.7287,-71.2139,22,"mb",4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7751",-19.7932,-70.7229,17.5,"mb",4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7752",-20.7326,-70.6592,19.5,"mb",4.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7753",-19.7319,-70.5864,25.6,"mb",4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7754",-19.9061,-71.0303,10.4,"MW",4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7755",-19.3716,-70.8532,21,"mb",4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7756",-19.8645,-70.2523,42.4,"mb",4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7757",-20.2844,-70.8314,2.3,"mb",4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7758",-20.7882,-70.7281,12.3,"mb",4.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7759",-19.7857,-70.9759,0.3,"mb",4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7760",-20.0537,-70.6337,15.8,"mb",4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7761",-20.4285,-70.9588,19.7,"MW",5.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7762",-20.4316,-71.0709,5.8,"mb",4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7763",-20.1752,-70.4638,28.9,"mb",4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7764",-19.7691,-70.6251,10,"mb",4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7765",-19.8134,-71.0807,9.2,"mb",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7766",-16.8571,-70.6688,156.3,"mb",4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7767",-20.0826,-69.3276,105.9,"mb",4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7768",-20.6702,-70.8659,7.9,"MW",4.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7769",-19.9345,-70.942,5.3,"mb",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7770",-20.4597,-70.8993,10.9,"mb",4.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7771",-20.1228,-70.8497,10.6,"MW",5.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7772",-20.1093,-70.8372,12.1,"mb",5.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7773",-20.1296,-70.856,9.8,"mb",5.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7774",-20.145,-70.9955,0.4,"mb",4.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7775",-31.498,-70.85,83.9,"ML",4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7776",-20.1038,-70.4602,24,"mb",4.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7777",-37.6011,-73.9305,10,"ML",4.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7778",-16.2507,-73.3761,100,"mb",4.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7779",-20.1379,-70.9861,2,"mb",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7780",-19.7702,-70.5028,28,"mb",4.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7781",-20.3656,-69.9137,54.3,"mb",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7782",-19.8853,-70.826,26.6,"MW",5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7783",-20.5308,-70.6567,19.1,"mb",4.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7784",-20.5218,-70.6706,12.2,"MW",4.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7785",-16.368,-65.488,139.9,"mb",4.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7786",-20.0782,-70.6024,28.7,"mb",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7787",-19.9561,-70.96,18.1,"mb",4.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7788",-20.5988,-70.7108,26.2,"mb",4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7789",-20.5463,-70.864,4.8,"MW",5.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7790",-20.5697,-70.9083,14.2,"mb",4.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7791",-20.5515,-70.7819,13.7,"mb",4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7792",-19.6486,-71.0349,22,"mb",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7793",-19.769,-70.6685,9.9,"mb",4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7794",-34.3234,-72.7336,3.1,"mb",4.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7795",-18.487,-71.7788,23.7,"mb",4.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7796",-21.732,-68.522,119.1,"mb",4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7797",-19.9478,-70.9458,17.2,"MW",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7798",-20.349,-70.5511,8.6,"mb",4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7799",-19.316,-70.936,7.3,"mb",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7800",-20.492,-70.6156,17.2,"mb",4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7801",-19.9022,-70.9136,5.7,"mb",4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7802",-19.8903,-70.9354,2,"mb",4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7803",-19.9361,-71.1275,9,"mb",4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7804",-24.5372,-66.6525,193.3,"mb",4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7805",-20.7805,-70.7861,13.5,"mb",4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7806",-20.5739,-70.754,23.9,"MW",5.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7807",-19.9562,-70.1614,30,"mb",4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7808",-20.8075,-70.8206,8.3,"mb",4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7809",-20.3393,-70.8638,13.9,"mb",4.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7810",-31.6352,-69.6234,113.4,"mb",4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7811",-20.631,-70.912,36.3,"ML",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7812",-19.3288,-71.5116,16.5,"mb",4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7813",-26.881,-71.0499,25,"mb",4.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7814",-20.2382,-70.8919,6,"mb",4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7815",-26.8485,-71.4927,15,"mb",5.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7816",-17.1227,-70.9423,108,"mb",4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7817",-19.9914,-71.0054,2.1,"mb",4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7818",-26.8394,-70.9979,25,"mb",4.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7819",-20.0031,-70.979,23.3,"MW",5.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7820",-21.1455,-68.8923,130.7,"mb",4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7821",-29.701,-69.706,137.4,"ML",4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7822",-20.6954,-70.6616,10.4,"MW",6.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7823",-33.419,-72.1881,12,"mb",5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"7824",-20.6268,-70.9539,13.3,"mb",4.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7825",-19.9567,-70.8674,13.8,"mb",4.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7826",-23.2165,-68.8475,108.6,"mb",4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7827",-20.0471,-70.555,20.7,"Mww",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7828",-20.1355,-70.8871,10,"mb",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7829",-22.924,-66.5689,214,"mb",4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7830",-20.6829,-70.7435,10,"mb",4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7831",-20.6015,-70.7178,18.5,"mb",4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7832",-18.7054,-70.8933,10,"mb",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7833",-19.6975,-70.9977,12.7,"mb",4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7834",-20.2302,-71.1029,26.4,"mb",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7835",-21.8611,-68.4879,143,"mb",4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7836",-20.6178,-70.9686,12.7,"mb",4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7837",-20.0519,-70.8313,6.6,"mb",4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7838",-20.5398,-70.9642,15.1,"MW",4.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7839",-23.3618,-68.1015,143.6,"mb",4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7840",-21.1091,-69.0072,113.4,"mb",4.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7841",-21.1391,-68.6361,132.5,"mb",4.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7842",-19.8327,-70.933,6.1,"mb",4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7843",-20.5686,-70.7175,7.6,"MW",5.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7844",-20.2533,-70.8698,3.4,"mb",4.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7845",-23.6272,-68.5579,94.6,"mb",4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7846",-20.7282,-70.6712,29.5,"MW",5.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7847",-20.1916,-70.4814,15.5,"mb",4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7848",-20.5815,-70.9323,9.2,"mb",4.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7849",-18.6351,-70.936,45,"mb",4.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7850",-19.9224,-70.9624,12.7,"mb",4.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7851",-19.9368,-71.0594,11.7,"mb",4.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7852",-20.0655,-70.5268,20.9,"mb",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7853",-20.1691,-70.7666,19.6,"MW",5.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7854",-20.2495,-70.8724,1.7,"mb",4.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7855",-20.1923,-70.738,18.4,"MW",5.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7856",-20.1649,-70.9519,7.5,"mb",4.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7857",-20.1931,-70.8105,21.9,"MW",5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7858",-20.5708,-70.958,0.5,"mb",4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7859",-20.1306,-70.8394,19.5,"MW",5.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7860",-20.1809,-70.8742,14,"MW",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7861",-20.1624,-70.8257,27.6,"mb",4.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7862",-16.6479,-73.657,100,"mb",4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7863",-19.6645,-71.0509,12.1,"mb",4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7864",-29.849,-72.387,40.5,"ML",4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7865",-23.1099,-66.8217,212,"mb",4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7866",-19.8789,-70.9446,19.7,"mb",4.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7867",-22.5116,-68.9765,91.2,"mb",4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7868",-19.9322,-71.1274,22.5,"mb",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7869",-19.9549,-71.028,5,"mb",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7870",-20.5694,-70.9489,9,"mb",4.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7871",-19.8019,-71.0023,13,"mb",4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7872",-20.5106,-70.7889,1.1,"mb",4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7873",-19.8903,-70.9827,30.5,"mb",4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7874",-19.868,-71.2005,2.3,"mb",4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7875",-20.5252,-70.466,29.9,"mb",4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7876",-19.9567,-71.0202,11.1,"mb",4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7877",-19.8968,-70.8932,16.3,"mb",4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7878",-20.6407,-71.0241,13.2,"mb",4.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7879",-19.9071,-70.9021,22.4,"mb",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7880",-19.7506,-71.1356,2.4,"mb",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7881",-19.9434,-71.0751,9.6,"mb",4.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7882",-20.0302,-70.9267,4.9,"mb",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7883",-32.7285,-71.7958,19.6,"mb",4.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7884",-20.0139,-70.9399,14.9,"MW",5.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7885",-19.9227,-71.002,5.8,"mb",4.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7886",-19.169,-71.4317,6.1,"mb",4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7887",-28.34,-69.0669,110.5,"mb",4.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7888",-22.4636,-68.5703,111.9,"mb",4.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7889",-19.9311,-70.8601,3,"mb",4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7890",-19.8974,-70.9973,21.3,"mb",5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7891",-28.2552,-67.5492,122.9,"mb",4.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7892",-19.9328,-70.998,15.6,"mb",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7893",-17.3983,-69.4557,169.2,"mb",4.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7894",-24.2798,-67.3662,182.1,"mb",4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7895",-20.2182,-70.9239,12.8,"Mwr",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7896",-19.8612,-70.3221,15.4,"mb",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7897",-19.7057,-70.9495,9.5,"MW",5.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7898",-19.7486,-71.0683,2.8,"mb",4.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7899",-20.9179,-70.6414,6.9,"mb",4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7900",-21.1657,-68.6255,134.3,"mb",4.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7901",-23.9823,-66.9869,216.5,"mb",4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7902",-20.5359,-70.9699,0.1,"mb",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7903",-15.6079,-73.1107,102,"mb",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7904",-25.8531,-70.6891,43.9,"Mwr",4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7905",-20.0108,-69.1438,104.2,"mb",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7906",-20.1117,-70.8128,31.4,"mb",4.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7907",-18.0805,-69.3238,131,"mb",4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7908",-17.8559,-69.9666,150,"mb",4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7909",-34.5095,-72.6151,16.5,"MW",4.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7910",-19.9377,-71.0448,31.4,"MW",5.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7911",-34.4746,-72.6642,12.9,"mb",4.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
